2.007845564920072, -13.054764125192829
2.0027665883773276, -12.561073466759437
2.082612014900272, -14.533070179048998
2.28572104814733, -16.470940301757366
2.4216594384100376, -15.117524812860667
2.4653232293612213, -14.528095827247883
2.5026624075526103, -13.970948686031752
2.527478156431428, -13.553503308061215
2.5774522404012616, -12.923239296665999
2.614951835945981, -12.461909440594358
2.6652793818807807, -12.042768260873439
2.7282554282849856, -11.558630319883989
2.8924874518992323, -10.595118833299008
3.032021417816403, -10.119349667538756
3.261036804893083, -9.751210718844009
3.5415274123086915, -9.649436512014562
3.8098794931892432, -9.917266497439954
4.0128970147451515, -10.349058383854409
4.155865465702568, -10.836143405255406
4.271527465029355, -11.341540778347241
4.374538711052235, -11.910589294659577
4.464688991006988, -12.417728870124137
4.5421841673567265, -12.985921153957825
4.6326051758714595, -13.654766898298195
4.684254125767594, -14.024900304682731
4.7360417415115235, -14.477858821954879
4.775137353774975, -14.9698297519818
4.839686305923279, -15.425188411942978
4.929888439913551, -15.963300402823494
4.982042749788316, -16.635285324442876
5.008253676484745, -17.051179656932376
5.104495543248911, -17.93113285152527
5.047142649445601, -17.41972493151894
5.342285120425756, -18.449562740148366
5.532805914760791, -17.948441821802508
5.621401428173384, -17.526919341634233
5.6971727977093645, -17.065481815610184
5.773085552031331, -16.68849342225586
5.861592428058863, -16.214027831990794
5.962908221909129, -15.770382765601687
6.076932332869027, -15.297469417150465
6.22922705256096, -14.823752389411649
6.445297341853456, -14.343452625868409
6.712612172531362, -13.99173306525322
6.980195139950244, -13.800171580022845
7.299021886039405, -13.73673472797385
7.605293959744407, -13.79433815251057
7.8861316025438, -13.89984818041589
8.166990008143934, -14.017759829202776
8.447884007116762, -14.15693139950092
8.728813599462287, -14.317362891310324
9.009956752043987, -14.605353912187276
9.24026155141964, -15.00738092966822
9.40682137454602, -15.434264091681122
9.547917953084134, -15.891843444410652
9.676345367222583, -16.402076992864682
9.804720577747746, -16.8811293231022
10.009715268783848, -17.40532081265893
10.200895430348076, -17.298039940309128
10.289557285852554, -16.916143591624333
10.352506142874837, -16.415765432813785
10.402964197842858, -16.074577298634146
10.478398419043023, -15.41176107162846
10.528628083202909, -14.934155107751582
10.591489934203048, -14.381808251913512
10.6669295932796, -13.722240068472043
10.742271370581236, -13.00420710087462
10.918958850053253, -11.860393306491297
10.950060104297537, -11.387307237491425
11.032050365213278, -10.830440486776348
11.133064356924226, -10.206529002573033
11.221707179861362, -9.813264501413471
11.32297131388598, -9.338763021164272
11.475270694614814, -8.867830030766216
11.69655668419914, -8.454889614875713
11.920702686025708, -8.226245292946693
2.3993613233230024, -15.482149081078026
2.3631413849298677, -15.847979878858672
2.0657045696468437, -14.188970110308317
2.1047034109856155, -15.482978041956724
2.142430550976384, -16.01739875844268
10.81039403901768, -12.391990165509574
2.7971683449984455, -11.092283127820115
2.046205148977458, -13.541966144484114
2.122413029757811, -15.060933334589334
2.007017907438982, -12.13542677355238
